Case ID,Activity,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,concept:name,lifecycle:transition
491,watchtv,2011/08/02 21:55:39.000,2011/08/02 22:30:07.000,Variant 35,35,Fluxicon Disco,watchtv,complete
491,toilet,2011/08/02 22:30:08.000,2011/08/02 22:31:02.000,Variant 35,35,Fluxicon Disco,toilet,complete
491,medication,2011/08/02 22:31:45.000,2011/08/02 22:31:45.000,Variant 35,35,Fluxicon Disco,medication,complete
491,personalhygiene,2011/08/02 22:39:14.000,2011/08/02 22:45:45.000,Variant 35,35,Fluxicon Disco,personalhygiene,complete
491,watchtv,2011/08/02 22:46:36.000,2011/08/03 00:34:04.000,Variant 35,35,Fluxicon Disco,watchtv,complete
491,End,2011/08/03 00:34:04.000,2011/08/03 00:34:04.000,Variant 35,35,Fluxicon Disco,End,complete
501,Start,2011/08/03 00:34:05.000,2011/08/03 00:34:05.000,Variant 36,36,Fluxicon Disco,Start,complete
501,bathe,2011/08/03 00:34:05.000,2011/08/03 00:50:35.000,Variant 36,36,Fluxicon Disco,bathe,complete
501,dress,2011/08/03 00:50:37.000,2011/08/03 00:50:56.000,Variant 36,36,Fluxicon Disco,dress,complete
501,sleep,2011/08/03 02:06:34.000,2011/08/03 02:06:51.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 02:12:22.000,2011/08/03 02:12:37.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,sleep,2011/08/03 03:47:22.000,2011/08/03 03:47:33.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 03:54:42.000,2011/08/03 03:55:01.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,sleep,2011/08/03 04:19:00.000,2011/08/03 04:19:09.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 04:19:12.000,2011/08/03 04:27:35.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,sleep,2011/08/03 04:27:35.000,2011/08/03 06:19:58.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 06:19:58.000,2011/08/03 06:34:56.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,sleep,2011/08/03 06:35:00.000,2011/08/03 08:42:07.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 08:42:07.000,2011/08/03 08:51:26.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,sleep,2011/08/03 10:02:08.000,2011/08/03 10:02:50.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,personalhygiene,2011/08/03 10:02:51.000,2011/08/03 10:12:05.000,Variant 36,36,Fluxicon Disco,personalhygiene,complete
501,toilet,2011/08/03 10:12:14.000,2011/08/03 10:15:04.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,medication,2011/08/03 10:15:05.000,2011/08/03 10:15:54.000,Variant 36,36,Fluxicon Disco,medication,complete
501,mealpreperation,2011/08/03 10:16:00.000,2011/08/03 10:30:45.000,Variant 36,36,Fluxicon Disco,mealpreperation,complete
501,toilet,2011/08/03 10:31:01.000,2011/08/03 10:31:02.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,mealpreperation,2011/08/03 10:31:19.000,2011/08/03 10:31:20.000,Variant 36,36,Fluxicon Disco,mealpreperation,complete
501,eatingdrinking,2011/08/03 10:34:22.000,2011/08/03 10:44:05.000,Variant 36,36,Fluxicon Disco,eatingdrinking,complete
501,cleaning,2011/08/03 10:46:26.000,2011/08/03 10:52:23.000,Variant 36,36,Fluxicon Disco,cleaning,complete
501,toilet,2011/08/03 10:54:30.000,2011/08/03 10:55:44.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,outdoors,2011/08/03 11:06:36.000,2011/08/03 11:07:05.000,Variant 36,36,Fluxicon Disco,outdoors,complete
501,work,2011/08/03 11:16:19.000,2011/08/03 11:42:33.000,Variant 36,36,Fluxicon Disco,work,complete
501,relax,2011/08/03 12:01:38.000,2011/08/03 12:02:21.000,Variant 36,36,Fluxicon Disco,relax,complete
501,cleaning,2011/08/03 12:18:39.000,2011/08/03 12:20:14.000,Variant 36,36,Fluxicon Disco,cleaning,complete
501,toilet,2011/08/03 12:20:14.000,2011/08/03 12:26:08.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,relax,2011/08/03 12:34:13.000,2011/08/03 12:34:18.000,Variant 36,36,Fluxicon Disco,relax,complete
501,outdoors,2011/08/03 12:34:41.000,2011/08/03 13:04:13.000,Variant 36,36,Fluxicon Disco,outdoors,complete
501,relax,2011/08/03 13:04:15.000,2011/08/03 13:15:52.000,Variant 36,36,Fluxicon Disco,relax,complete
501,toilet,2011/08/03 13:15:59.000,2011/08/03 13:17:10.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,cleaning,2011/08/03 13:17:12.000,2011/08/03 13:28:15.000,Variant 36,36,Fluxicon Disco,cleaning,complete
501,work,2011/08/03 13:36:38.000,2011/08/03 14:01:39.000,Variant 36,36,Fluxicon Disco,work,complete
501,sleep,2011/08/03 14:02:21.000,2011/08/03 14:54:10.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,personalhygiene,2011/08/03 14:58:11.000,2011/08/03 15:08:11.000,Variant 36,36,Fluxicon Disco,personalhygiene,complete
501,mealpreperation,2011/08/03 15:11:23.000,2011/08/03 16:02:15.000,Variant 36,36,Fluxicon Disco,mealpreperation,complete
501,eatingdrinking,2011/08/03 16:12:29.000,2011/08/03 16:13:52.000,Variant 36,36,Fluxicon Disco,eatingdrinking,complete
501,watchtv,2011/08/03 16:13:52.000,2011/08/03 16:19:28.000,Variant 36,36,Fluxicon Disco,watchtv,complete
501,sleep,2011/08/03 16:19:30.000,2011/08/03 16:58:11.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,watchtv,2011/08/03 17:15:18.000,2011/08/03 17:57:19.000,Variant 36,36,Fluxicon Disco,watchtv,complete
501,sleep,2011/08/03 18:48:53.000,2011/08/03 18:56:37.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,toilet,2011/08/03 18:56:45.000,2011/08/03 18:58:39.000,Variant 36,36,Fluxicon Disco,toilet,complete
501,medication,2011/08/03 18:58:41.000,2011/08/03 19:02:08.000,Variant 36,36,Fluxicon Disco,medication,complete
501,phone,2011/08/03 19:11:17.000,2011/08/03 19:14:49.000,Variant 36,36,Fluxicon Disco,phone,complete
501,watchtv,2011/08/03 19:26:04.000,2011/08/03 19:35:39.000,Variant 36,36,Fluxicon Disco,watchtv,complete
501,sleep,2011/08/03 19:59:49.000,2011/08/03 20:03:21.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,watchtv,2011/08/03 20:03:23.000,2011/08/03 20:32:28.000,Variant 36,36,Fluxicon Disco,watchtv,complete
501,sleep,2011/08/03 20:57:49.000,2011/08/03 22:57:37.000,Variant 36,36,Fluxicon Disco,sleep,complete
501,work,2011/08/03 23:20:05.000,2011/08/03 23:22:30.000,Variant 36,36,Fluxicon Disco,work,complete
501,personalhygiene,2011/08/03 23:22:33.000,2011/08/03 23:33:18.000,Variant 36,36,Fluxicon Disco,personalhygiene,complete
501,medication,2011/08/03 23:33:55.000,2011/08/03 23:34:09.000,Variant 36,36,Fluxicon Disco,medication,complete
501,End,2011/08/03 23:34:09.000,2011/08/03 23:34:09.000,Variant 36,36,Fluxicon Disco,End,complete
511,Start,2011/08/04 00:46:09.000,2011/08/04 00:46:09.000,Variant 37,37,Fluxicon Disco,Start,complete
511,watchtv,2011/08/04 00:46:09.000,2011/08/04 01:07:49.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,personalhygiene,2011/08/04 01:07:50.000,2011/08/04 01:13:32.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,watchtv,2011/08/04 01:13:34.000,2011/08/04 01:40:23.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,toilet,2011/08/04 01:40:24.000,2011/08/04 01:44:39.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 01:44:39.000,2011/08/04 02:26:41.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 02:26:42.000,2011/08/04 02:32:17.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 03:08:35.000,2011/08/04 03:09:01.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 03:09:03.000,2011/08/04 03:16:03.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,snack,2011/08/04 03:28:54.000,2011/08/04 03:29:58.000,Variant 37,37,Fluxicon Disco,snack,complete
511,eatingdrinking,2011/08/04 03:36:51.000,2011/08/04 03:36:52.000,Variant 37,37,Fluxicon Disco,eatingdrinking,complete
511,cleaning,2011/08/04 03:37:50.000,2011/08/04 03:38:41.000,Variant 37,37,Fluxicon Disco,cleaning,complete
511,toilet,2011/08/04 03:42:33.000,2011/08/04 03:42:52.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 03:42:53.000,2011/08/04 05:42:32.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 05:42:34.000,2011/08/04 06:09:12.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 06:25:24.000,2011/08/04 06:38:17.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 06:38:19.000,2011/08/04 06:41:53.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 06:41:53.000,2011/08/04 07:22:13.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 07:22:14.000,2011/08/04 07:26:43.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 07:39:19.000,2011/08/04 08:42:58.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 08:43:18.000,2011/08/04 08:43:37.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,personalhygiene,2011/08/04 08:43:47.000,2011/08/04 08:54:57.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,dress,2011/08/04 08:55:02.000,2011/08/04 08:55:12.000,Variant 37,37,Fluxicon Disco,dress,complete
511,personalhygiene,2011/08/04 08:55:12.000,2011/08/04 09:01:43.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,dress,2011/08/04 09:07:15.000,2011/08/04 09:12:15.000,Variant 37,37,Fluxicon Disco,dress,complete
511,medication,2011/08/04 09:12:16.000,2011/08/04 09:13:08.000,Variant 37,37,Fluxicon Disco,medication,complete
511,mealpreperation,2011/08/04 09:13:08.000,2011/08/04 09:39:49.000,Variant 37,37,Fluxicon Disco,mealpreperation,complete
511,eatingdrinking,2011/08/04 09:46:04.000,2011/08/04 09:46:06.000,Variant 37,37,Fluxicon Disco,eatingdrinking,complete
511,cleaning,2011/08/04 10:00:19.000,2011/08/04 10:00:49.000,Variant 37,37,Fluxicon Disco,cleaning,complete
511,personalhygiene,2011/08/04 10:00:49.000,2011/08/04 10:07:59.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,work,2011/08/04 10:25:09.000,2011/08/04 10:25:58.000,Variant 37,37,Fluxicon Disco,work,complete
511,outdoors,2011/08/04 11:56:18.000,2011/08/04 12:00:45.000,Variant 37,37,Fluxicon Disco,outdoors,complete
511,toilet,2011/08/04 12:00:51.000,2011/08/04 12:09:17.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,work,2011/08/04 12:19:01.000,2011/08/04 12:29:14.000,Variant 37,37,Fluxicon Disco,work,complete
511,mealpreperation,2011/08/04 12:29:15.000,2011/08/04 13:11:44.000,Variant 37,37,Fluxicon Disco,mealpreperation,complete
511,eatingdrinking,2011/08/04 13:11:47.000,2011/08/04 13:15:45.000,Variant 37,37,Fluxicon Disco,eatingdrinking,complete
511,outdoors,2011/08/04 13:22:24.000,2011/08/04 14:35:03.000,Variant 37,37,Fluxicon Disco,outdoors,complete
511,toilet,2011/08/04 14:39:37.000,2011/08/04 14:42:23.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,sleep,2011/08/04 15:14:13.000,2011/08/04 15:14:40.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 15:14:41.000,2011/08/04 15:25:07.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,eatingdrinking,2011/08/04 15:50:17.000,2011/08/04 16:05:35.000,Variant 37,37,Fluxicon Disco,eatingdrinking,complete
511,phone,2011/08/04 16:06:00.000,2011/08/04 16:14:56.000,Variant 37,37,Fluxicon Disco,phone,complete
511,sleep,2011/08/04 16:14:57.000,2011/08/04 16:46:11.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,toilet,2011/08/04 16:52:50.000,2011/08/04 16:57:44.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,outdoors,2011/08/04 17:09:47.000,2011/08/04 17:12:17.000,Variant 37,37,Fluxicon Disco,outdoors,complete
511,watchtv,2011/08/04 17:12:20.000,2011/08/04 17:41:11.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,toilet,2011/08/04 17:41:12.000,2011/08/04 17:43:31.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,personalhygiene,2011/08/04 17:43:39.000,2011/08/04 17:46:14.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,sleep,2011/08/04 17:46:30.000,2011/08/04 18:44:49.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,medication,2011/08/04 18:44:59.000,2011/08/04 18:46:11.000,Variant 37,37,Fluxicon Disco,medication,complete
511,watchtv,2011/08/04 18:48:49.000,2011/08/04 18:49:00.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,toilet,2011/08/04 18:49:06.000,2011/08/04 18:49:31.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,watchtv,2011/08/04 18:53:59.000,2011/08/04 18:57:23.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,toilet,2011/08/04 18:57:27.000,2011/08/04 19:05:01.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,personalhygiene,2011/08/04 19:05:04.000,2011/08/04 19:11:37.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,watchtv,2011/08/04 19:33:43.000,2011/08/04 19:36:02.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,work,2011/08/04 19:37:46.000,2011/08/04 20:00:19.000,Variant 37,37,Fluxicon Disco,work,complete
511,sleep,2011/08/04 20:00:21.000,2011/08/04 21:01:09.000,Variant 37,37,Fluxicon Disco,sleep,complete
511,watchtv,2011/08/04 21:01:10.000,2011/08/04 22:24:12.000,Variant 37,37,Fluxicon Disco,watchtv,complete
511,personalhygiene,2011/08/04 22:24:13.000,2011/08/04 22:31:35.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,cleaning,2011/08/04 22:31:36.000,2011/08/04 22:39:22.000,Variant 37,37,Fluxicon Disco,cleaning,complete
511,work,2011/08/04 22:39:24.000,2011/08/04 23:22:50.000,Variant 37,37,Fluxicon Disco,work,complete
511,personalhygiene,2011/08/04 23:22:57.000,2011/08/04 23:35:54.000,Variant 37,37,Fluxicon Disco,personalhygiene,complete
511,toilet,2011/08/04 23:35:56.000,2011/08/04 23:37:12.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,dress,2011/08/04 23:37:15.000,2011/08/04 23:39:02.000,Variant 37,37,Fluxicon Disco,dress,complete
511,toilet,2011/08/04 23:39:15.000,2011/08/04 23:39:20.000,Variant 37,37,Fluxicon Disco,toilet,complete
511,End,2011/08/04 23:39:20.000,2011/08/04 23:39:20.000,Variant 37,37,Fluxicon Disco,End,complete
521,Start,2011/08/05 01:28:43.000,2011/08/05 01:28:43.000,Variant 38,38,Fluxicon Disco,Start,complete
521,sleep,2011/08/05 01:28:43.000,2011/08/05 01:28:54.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,toilet,2011/08/05 01:28:55.000,2011/08/05 01:39:00.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,sleep,2011/08/05 01:39:00.000,2011/08/05 03:27:56.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,toilet,2011/08/05 03:27:57.000,2011/08/05 03:41:37.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,sleep,2011/08/05 03:41:39.000,2011/08/05 06:33:40.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,toilet,2011/08/05 06:33:43.000,2011/08/05 06:43:34.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,sleep,2011/08/05 08:43:50.000,2011/08/05 08:44:18.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,bathe,2011/08/05 08:44:19.000,2011/08/05 08:57:55.000,Variant 38,38,Fluxicon Disco,bathe,complete
521,dress,2011/08/05 08:57:57.000,2011/08/05 09:01:18.000,Variant 38,38,Fluxicon Disco,dress,complete
521,relax,2011/08/05 09:01:21.000,2011/08/05 09:18:17.000,Variant 38,38,Fluxicon Disco,relax,complete
521,toilet,2011/08/05 09:18:18.000,2011/08/05 09:32:40.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,mealpreperation,2011/08/05 09:32:41.000,2011/08/05 09:53:41.000,Variant 38,38,Fluxicon Disco,mealpreperation,complete
521,eatingdrinking,2011/08/05 09:53:42.000,2011/08/05 10:02:57.000,Variant 38,38,Fluxicon Disco,eatingdrinking,complete
521,work,2011/08/05 10:03:02.000,2011/08/05 10:07:32.000,Variant 38,38,Fluxicon Disco,work,complete
521,outdoors,2011/08/05 10:07:41.000,2011/08/05 10:34:35.000,Variant 38,38,Fluxicon Disco,outdoors,complete
521,relax,2011/08/05 10:35:26.000,2011/08/05 10:50:49.000,Variant 38,38,Fluxicon Disco,relax,complete
521,toilet,2011/08/05 10:52:48.000,2011/08/05 10:52:50.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,outdoors,2011/08/05 10:55:04.000,2011/08/05 11:15:34.000,Variant 38,38,Fluxicon Disco,outdoors,complete
521,cleaning,2011/08/05 11:18:33.000,2011/08/05 11:32:19.000,Variant 38,38,Fluxicon Disco,cleaning,complete
521,sleep,2011/08/05 12:12:31.000,2011/08/05 12:13:05.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,work,2011/08/05 12:31:21.000,2011/08/05 12:57:22.000,Variant 38,38,Fluxicon Disco,work,complete
521,relax,2011/08/05 12:57:24.000,2011/08/05 13:13:43.000,Variant 38,38,Fluxicon Disco,relax,complete
521,toilet,2011/08/05 13:13:54.000,2011/08/05 13:17:25.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,outdoors,2011/08/05 13:17:46.000,2011/08/05 13:51:45.000,Variant 38,38,Fluxicon Disco,outdoors,complete
521,relax,2011/08/05 13:53:06.000,2011/08/05 14:00:09.000,Variant 38,38,Fluxicon Disco,relax,complete
521,sleep,2011/08/05 14:00:13.000,2011/08/05 14:56:11.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,toilet,2011/08/05 14:56:13.000,2011/08/05 14:57:37.000,Variant 38,38,Fluxicon Disco,toilet,complete
521,mealpreperation,2011/08/05 14:57:38.000,2011/08/05 15:18:52.000,Variant 38,38,Fluxicon Disco,mealpreperation,complete
521,eatingdrinking,2011/08/05 15:23:33.000,2011/08/05 15:23:44.000,Variant 38,38,Fluxicon Disco,eatingdrinking,complete
521,cleaning,2011/08/05 15:27:01.000,2011/08/05 15:34:08.000,Variant 38,38,Fluxicon Disco,cleaning,complete
521,sleep,2011/08/05 15:34:09.000,2011/08/05 15:54:35.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,work,2011/08/05 15:54:40.000,2011/08/05 16:11:32.000,Variant 38,38,Fluxicon Disco,work,complete
521,watchtv,2011/08/05 16:12:04.000,2011/08/05 16:33:52.000,Variant 38,38,Fluxicon Disco,watchtv,complete
521,bathe,2011/08/05 16:47:33.000,2011/08/05 16:48:29.000,Variant 38,38,Fluxicon Disco,bathe,complete
521,dress,2011/08/05 16:49:13.000,2011/08/05 16:49:54.000,Variant 38,38,Fluxicon Disco,dress,complete
521,watchtv,2011/08/05 16:50:20.000,2011/08/05 17:24:19.000,Variant 38,38,Fluxicon Disco,watchtv,complete
521,work,2011/08/05 19:46:27.000,2011/08/05 19:46:49.000,Variant 38,38,Fluxicon Disco,work,complete
521,personalhygiene,2011/08/05 19:46:54.000,2011/08/05 19:53:06.000,Variant 38,38,Fluxicon Disco,personalhygiene,complete
521,watchtv,2011/08/05 19:53:16.000,2011/08/05 20:58:07.000,Variant 38,38,Fluxicon Disco,watchtv,complete
521,personalhygiene,2011/08/05 21:07:49.000,2011/08/05 21:07:50.000,Variant 38,38,Fluxicon Disco,personalhygiene,complete
521,work,2011/08/05 21:08:08.000,2011/08/05 22:14:46.000,Variant 38,38,Fluxicon Disco,work,complete
521,dress,2011/08/05 22:16:22.000,2011/08/05 22:16:23.000,Variant 38,38,Fluxicon Disco,dress,complete
521,personalhygiene,2011/08/05 22:35:04.000,2011/08/05 22:35:07.000,Variant 38,38,Fluxicon Disco,personalhygiene,complete
521,medication,2011/08/05 22:35:17.000,2011/08/05 22:35:53.000,Variant 38,38,Fluxicon Disco,medication,complete
521,sleep,2011/08/05 22:37:28.000,2011/08/06 00:17:48.000,Variant 38,38,Fluxicon Disco,sleep,complete
521,End,2011/08/06 00:17:48.000,2011/08/06 00:17:48.000,Variant 38,38,Fluxicon Disco,End,complete
551,Start,2011/08/08 01:33:58.000,2011/08/08 01:33:58.000,Variant 39,39,Fluxicon Disco,Start,complete
551,sleep,2011/08/08 01:33:58.000,2011/08/08 01:34:26.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 01:34:28.000,2011/08/08 01:46:01.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 03:42:45.000,2011/08/08 03:44:13.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 03:55:09.000,2011/08/08 03:55:34.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 03:55:39.000,2011/08/08 04:29:26.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 04:29:27.000,2011/08/08 04:36:44.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 04:36:46.000,2011/08/08 05:55:06.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 06:05:44.000,2011/08/08 06:06:01.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 06:41:57.000,2011/08/08 06:43:03.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,personalhygiene,2011/08/08 06:50:17.000,2011/08/08 06:51:11.000,Variant 39,39,Fluxicon Disco,personalhygiene,complete
551,medication,2011/08/08 06:51:13.000,2011/08/08 06:53:25.000,Variant 39,39,Fluxicon Disco,medication,complete
551,mealpreperation,2011/08/08 06:54:23.000,2011/08/08 07:05:55.000,Variant 39,39,Fluxicon Disco,mealpreperation,complete
551,eatingdrinking,2011/08/08 07:18:18.000,2011/08/08 07:18:19.000,Variant 39,39,Fluxicon Disco,eatingdrinking,complete
551,cleaning,2011/08/08 07:24:17.000,2011/08/08 07:25:43.000,Variant 39,39,Fluxicon Disco,cleaning,complete
551,work,2011/08/08 07:25:43.000,2011/08/08 07:50:52.000,Variant 39,39,Fluxicon Disco,work,complete
551,relax,2011/08/08 07:50:53.000,2011/08/08 08:14:47.000,Variant 39,39,Fluxicon Disco,relax,complete
551,personalhygiene,2011/08/08 08:21:09.000,2011/08/08 08:22:08.000,Variant 39,39,Fluxicon Disco,personalhygiene,complete
551,outdoors,2011/08/08 08:23:32.000,2011/08/08 08:41:18.000,Variant 39,39,Fluxicon Disco,outdoors,complete
551,work,2011/08/08 08:41:44.000,2011/08/08 09:01:17.000,Variant 39,39,Fluxicon Disco,work,complete
551,sleep,2011/08/08 09:04:36.000,2011/08/08 09:49:37.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 09:49:45.000,2011/08/08 09:54:28.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 10:27:49.000,2011/08/08 11:17:58.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 11:18:00.000,2011/08/08 11:32:54.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,snack,2011/08/08 11:32:55.000,2011/08/08 11:35:55.000,Variant 39,39,Fluxicon Disco,snack,complete
551,eatingdrinking,2011/08/08 11:45:01.000,2011/08/08 11:45:02.000,Variant 39,39,Fluxicon Disco,eatingdrinking,complete
551,work,2011/08/08 11:45:11.000,2011/08/08 12:12:22.000,Variant 39,39,Fluxicon Disco,work,complete
551,sleep,2011/08/08 12:12:22.000,2011/08/08 12:31:11.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,work,2011/08/08 12:53:09.000,2011/08/08 12:53:35.000,Variant 39,39,Fluxicon Disco,work,complete
551,toilet,2011/08/08 12:53:41.000,2011/08/08 12:56:19.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,outdoors,2011/08/08 12:58:34.000,2011/08/08 15:04:35.000,Variant 39,39,Fluxicon Disco,outdoors,complete
551,work,2011/08/08 15:04:46.000,2011/08/08 15:13:10.000,Variant 39,39,Fluxicon Disco,work,complete
551,snack,2011/08/08 16:01:24.000,2011/08/08 16:02:05.000,Variant 39,39,Fluxicon Disco,snack,complete
551,eatingdrinking,2011/08/08 16:12:23.000,2011/08/08 16:14:35.000,Variant 39,39,Fluxicon Disco,eatingdrinking,complete
551,sleep,2011/08/08 16:14:36.000,2011/08/08 17:59:47.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,toilet,2011/08/08 18:00:03.000,2011/08/08 18:00:04.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,sleep,2011/08/08 18:29:15.000,2011/08/08 18:30:38.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,medication,2011/08/08 18:30:43.000,2011/08/08 18:32:48.000,Variant 39,39,Fluxicon Disco,medication,complete
551,personalhygiene,2011/08/08 21:36:12.000,2011/08/08 21:36:12.000,Variant 39,39,Fluxicon Disco,personalhygiene,complete
551,work,2011/08/08 21:42:57.000,2011/08/08 21:55:36.000,Variant 39,39,Fluxicon Disco,work,complete
551,watchtv,2011/08/08 22:58:31.000,2011/08/08 22:58:49.000,Variant 39,39,Fluxicon Disco,watchtv,complete
551,cleaning,2011/08/08 23:04:29.000,2011/08/08 23:05:17.000,Variant 39,39,Fluxicon Disco,cleaning,complete
551,work,2011/08/08 23:10:34.000,2011/08/08 23:30:03.000,Variant 39,39,Fluxicon Disco,work,complete
551,toilet,2011/08/08 23:30:04.000,2011/08/08 23:33:05.000,Variant 39,39,Fluxicon Disco,toilet,complete
551,personalhygiene,2011/08/08 23:38:25.000,2011/08/08 23:40:46.000,Variant 39,39,Fluxicon Disco,personalhygiene,complete
551,medication,2011/08/08 23:44:01.000,2011/08/08 23:46:09.000,Variant 39,39,Fluxicon Disco,medication,complete
551,sleep,2011/08/08 23:46:11.000,2011/08/09 01:29:35.000,Variant 39,39,Fluxicon Disco,sleep,complete
551,End,2011/08/09 01:29:35.000,2011/08/09 01:29:35.000,Variant 39,39,Fluxicon Disco,End,complete
561,Start,2011/08/09 01:29:36.000,2011/08/09 01:29:36.000,Variant 40,40,Fluxicon Disco,Start,complete
561,toilet,2011/08/09 01:29:36.000,2011/08/09 01:37:15.000,Variant 40,40,Fluxicon Disco,toilet,complete
561,sleep,2011/08/09 01:37:17.000,2011/08/09 02:27:11.000,Variant 40,40,Fluxicon Disco,sleep,complete
561,toilet,2011/08/09 02:27:13.000,2011/08/09 02:36:09.000,Variant 40,40,Fluxicon Disco,toilet,complete
561,sleep,2011/08/09 02:36:10.000,2011/08/09 02:53:26.000,Variant 40,40,Fluxicon Disco,sleep,complete
